class,mutant,result,index
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,EXCEPTION,8
MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY,ORIGINAL,EXCEPTION,9
SUM_SERIES_555555_N_TERMS,ORIGINAL,EXCEPTION,0
SUM_SERIES_555555_N_TERMS,ORIGINAL,EXCEPTION,1
SUM_SERIES_555555_N_TERMS,ORIGINAL,EXCEPTION,2
SUM_SERIES_555555_N_TERMS,ORIGINAL,EXCEPTION,3
SUM_SERIES_555555_N_TERMS,ORIGINAL,EXCEPTION,4
SUM_SERIES_555555_N_TERMS,ORIGINAL,EXCEPTION,5
SUM_SERIES_555555_N_TERMS,ORIGINAL,EXCEPTION,6
SUM_SERIES_555555_N_TERMS,ORIGINAL,EXCEPTION,7
SUM_SERIES_555555_N_TERMS,ORIGINAL,EXCEPTION,8
SUM_SERIES_555555_N_TERMS,ORIGINAL,EXCEPTION,9
MINIMUM_INCREMENT_K_OPERATIONS_MAKE_ELEMENTS_EQUAL,ORIGINAL,EXCEPTION,0
MINIMUM_INCREMENT_K_OPERATIONS_MAKE_ELEMENTS_EQUAL,ORIGINAL,EXCEPTION,1
MINIMUM_INCREMENT_K_OPERATIONS_MAKE_ELEMENTS_EQUAL,ORIGINAL,EXCEPTION,2
MINIMUM_INCREMENT_K_OPERATIONS_MAKE_ELEMENTS_EQUAL,ORIGINAL,EXCEPTION,3
MINIMUM_INCREMENT_K_OPERATIONS_MAKE_ELEMENTS_EQUAL,ORIGINAL,EXCEPTION,4
MINIMUM_INCREMENT_K_OPERATIONS_MAKE_ELEMENTS_EQUAL,ORIGINAL,EXCEPTION,5
MINIMUM_INCREMENT_K_OPERATIONS_MAKE_ELEMENTS_EQUAL,ORIGINAL,EXCEPTION,6
MINIMUM_INCREMENT_K_OPERATIONS_MAKE_ELEMENTS_EQUAL,ORIGINAL,EXCEPTION,7
MINIMUM_INCREMENT_K_OPERATIONS_MAKE_ELEMENTS_EQUAL,ORIGINAL,EXCEPTION,8
MINIMUM_INCREMENT_K_OPERATIONS_MAKE_ELEMENTS_EQUAL,ORIGINAL,EXCEPTION,9
FIND_MINIMUM_NUMBER_DIVIDED_MAKE_NUMBER_PERFECT_SQUARE,ORIGINAL,EXCEPTION,0
FIND_MINIMUM_NUMBER_DIVIDED_MAKE_NUMBER_PERFECT_SQUARE,ORIGINAL,EXCEPTION,1
FIND_MINIMUM_NUMBER_DIVIDED_MAKE_NUMBER_PERFECT_SQUARE,ORIGINAL,EXCEPTION,2
FIND_MINIMUM_NUMBER_DIVIDED_MAKE_NUMBER_PERFECT_SQUARE,ORIGINAL,EXCEPTION,3
FIND_MINIMUM_NUMBER_DIVIDED_MAKE_NUMBER_PERFECT_SQUARE,ORIGINAL,EXCEPTION,4
FIND_MINIMUM_NUMBER_DIVIDED_MAKE_NUMBER_PERFECT_SQUARE,ORIGINAL,EXCEPTION,5
FIND_MINIMUM_NUMBER_DIVIDED_MAKE_NUMBER_PERFECT_SQUARE,ORIGINAL,EXCEPTION,6
FIND_MINIMUM_NUMBER_DIVIDED_MAKE_NUMBER_PERFECT_SQUARE,ORIGINAL,EXCEPTION,7
FIND_MINIMUM_NUMBER_DIVIDED_MAKE_NUMBER_PERFECT_SQUARE,ORIGINAL,EXCEPTION,8
FIND_MINIMUM_NUMBER_DIVIDED_MAKE_NUMBER_PERFECT_SQUARE,ORIGINAL,EXCEPTION,9
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,EXCEPTION,0
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,EXCEPTION,1
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,EXCEPTION,2
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,EXCEPTION,3
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,EXCEPTION,4
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,EXCEPTION,5
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,EXCEPTION,6
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,EXCEPTION,7
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,EXCEPTION,8
NUMBER_ORDERED_PAIRS_AI_AJ_0,ORIGINAL,EXCEPTION,9
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,0
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,1
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,2
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,3
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,4
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,5
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,6
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,7
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,8
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,9
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,1,0
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,1,1
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,1,2
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,3,3
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,2,4
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,3,5
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,4,6
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,2,7
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,1,8
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,1,9
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,EXCEPTION,0
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,EXCEPTION,1
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,EXCEPTION,2
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,EXCEPTION,3
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,EXCEPTION,4
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,EXCEPTION,5
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,EXCEPTION,6
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,EXCEPTION,7
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,EXCEPTION,8
MINIMIZE_SUM_PRODUCT_TWO_ARRAYS_PERMUTATIONS_ALLOWED,ORIGINAL,EXCEPTION,9
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1,0
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,2,1
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,4,2
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,2,3
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1,4
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1,5
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1,6
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,3,7
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,2,8
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1,9
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,57,0
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,22,1
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,17,2
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,74,3
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,4
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,5
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,6
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,7
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,8
GCD_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,9
BREAK_NUMBER_THREE_PARTS,ORIGINAL,EXCEPTION,0
BREAK_NUMBER_THREE_PARTS,ORIGINAL,EXCEPTION,1
BREAK_NUMBER_THREE_PARTS,ORIGINAL,EXCEPTION,2
BREAK_NUMBER_THREE_PARTS,ORIGINAL,EXCEPTION,3
BREAK_NUMBER_THREE_PARTS,ORIGINAL,EXCEPTION,4
BREAK_NUMBER_THREE_PARTS,ORIGINAL,EXCEPTION,5
BREAK_NUMBER_THREE_PARTS,ORIGINAL,EXCEPTION,6
BREAK_NUMBER_THREE_PARTS,ORIGINAL,EXCEPTION,7
BREAK_NUMBER_THREE_PARTS,ORIGINAL,EXCEPTION,8
BREAK_NUMBER_THREE_PARTS,ORIGINAL,EXCEPTION,9
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,EXCEPTION,0
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,EXCEPTION,1
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,EXCEPTION,2
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,EXCEPTION,3
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,EXCEPTION,4
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,EXCEPTION,5
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,EXCEPTION,6
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,EXCEPTION,7
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,EXCEPTION,8
LARGEST_SUBSEQUENCE_GCD_GREATER_1,ORIGINAL,EXCEPTION,9
FIND_MAXIMUM_HEIGHT_PYRAMID_FROM_THE_GIVEN_ARRAY_OF_OBJECTS,ORIGINAL,EXCEPTION,0
FIND_MAXIMUM_HEIGHT_PYRAMID_FROM_THE_GIVEN_ARRAY_OF_OBJECTS,ORIGINAL,EXCEPTION,1
FIND_MAXIMUM_HEIGHT_PYRAMID_FROM_THE_GIVEN_ARRAY_OF_OBJECTS,ORIGINAL,EXCEPTION,2
FIND_MAXIMUM_HEIGHT_PYRAMID_FROM_THE_GIVEN_ARRAY_OF_OBJECTS,ORIGINAL,EXCEPTION,3
FIND_MAXIMUM_HEIGHT_PYRAMID_FROM_THE_GIVEN_ARRAY_OF_OBJECTS,ORIGINAL,EXCEPTION,4
FIND_MAXIMUM_HEIGHT_PYRAMID_FROM_THE_GIVEN_ARRAY_OF_OBJECTS,ORIGINAL,EXCEPTION,5
FIND_MAXIMUM_HEIGHT_PYRAMID_FROM_THE_GIVEN_ARRAY_OF_OBJECTS,ORIGINAL,EXCEPTION,6
FIND_MAXIMUM_HEIGHT_PYRAMID_FROM_THE_GIVEN_ARRAY_OF_OBJECTS,ORIGINAL,EXCEPTION,7
FIND_MAXIMUM_HEIGHT_PYRAMID_FROM_THE_GIVEN_ARRAY_OF_OBJECTS,ORIGINAL,EXCEPTION,8
FIND_MAXIMUM_HEIGHT_PYRAMID_FROM_THE_GIVEN_ARRAY_OF_OBJECTS,ORIGINAL,EXCEPTION,9
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,2,0
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,12,1
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,4,2
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,9,3
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,8,4
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,13,5
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,13,6
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,5,7
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,4,8
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,9,9
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,147,0
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,173,1
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,7,2
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,3,3
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,142,4
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,54,5
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,57,6
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,129,7
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,145,8
SWAP_ALL_ODD_AND_EVEN_BITS,ORIGINAL,24,9
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY,ORIGINAL,EXCEPTION,0
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY,ORIGINAL,EXCEPTION,1
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY,ORIGINAL,EXCEPTION,2
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY,ORIGINAL,EXCEPTION,3
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY,ORIGINAL,EXCEPTION,4
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY,ORIGINAL,EXCEPTION,5
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY,ORIGINAL,EXCEPTION,6
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY,ORIGINAL,EXCEPTION,7
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY,ORIGINAL,EXCEPTION,8
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY,ORIGINAL,EXCEPTION,9
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,9,0
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,3,1
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,3,2
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,9,3
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,8,4
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,7,5
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,7,6
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,4,7
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,9,8
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,8,9
COUNT_NEGATIVE_NUMBERS_IN_A_COLUMN_WISE_ROW_WISE_SORTED_MATRIX_1,ORIGINAL,309,0
COUNT_NEGATIVE_NUMBERS_IN_A_COLUMN_WISE_ROW_WISE_SORTED_MATRIX_1,ORIGINAL,1,1
COUNT_NEGATIVE_NUMBERS_IN_A_COLUMN_WISE_ROW_WISE_SORTED_MATRIX_1,ORIGINAL,454,2
COUNT_NEGATIVE_NUMBERS_IN_A_COLUMN_WISE_ROW_WISE_SORTED_MATRIX_1,ORIGINAL,0,3
COUNT_NEGATIVE_NUMBERS_IN_A_COLUMN_WISE_ROW_WISE_SORTED_MATRIX_1,ORIGINAL,60,4
COUNT_NEGATIVE_NUMBERS_IN_A_COLUMN_WISE_ROW_WISE_SORTED_MATRIX_1,ORIGINAL,20,5
COUNT_NEGATIVE_NUMBERS_IN_A_COLUMN_WISE_ROW_WISE_SORTED_MATRIX_1,ORIGINAL,185,6
COUNT_NEGATIVE_NUMBERS_IN_A_COLUMN_WISE_ROW_WISE_SORTED_MATRIX_1,ORIGINAL,63,7
COUNT_NEGATIVE_NUMBERS_IN_A_COLUMN_WISE_ROW_WISE_SORTED_MATRIX_1,ORIGINAL,191,8
COUNT_NEGATIVE_NUMBERS_IN_A_COLUMN_WISE_ROW_WISE_SORTED_MATRIX_1,ORIGINAL,295,9
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,EXCEPTION,0
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,EXCEPTION,1
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,EXCEPTION,2
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,EXCEPTION,3
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,EXCEPTION,4
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,EXCEPTION,5
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,EXCEPTION,6
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,EXCEPTION,7
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,EXCEPTION,8
COUNT_WAYS_BUILD_STREET_GIVEN_CONSTRAINTS,ORIGINAL,EXCEPTION,9
FINDING_POWER_PRIME_NUMBER_P_N,ORIGINAL,EXCEPTION,0
FINDING_POWER_PRIME_NUMBER_P_N,ORIGINAL,EXCEPTION,1
FINDING_POWER_PRIME_NUMBER_P_N,ORIGINAL,EXCEPTION,2
FINDING_POWER_PRIME_NUMBER_P_N,ORIGINAL,EXCEPTION,3
FINDING_POWER_PRIME_NUMBER_P_N,ORIGINAL,EXCEPTION,4
FINDING_POWER_PRIME_NUMBER_P_N,ORIGINAL,EXCEPTION,5
FINDING_POWER_PRIME_NUMBER_P_N,ORIGINAL,EXCEPTION,6
FINDING_POWER_PRIME_NUMBER_P_N,ORIGINAL,EXCEPTION,7
FINDING_POWER_PRIME_NUMBER_P_N,ORIGINAL,EXCEPTION,8
FINDING_POWER_PRIME_NUMBER_P_N,ORIGINAL,EXCEPTION,9
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,EXCEPTION,0
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,EXCEPTION,1
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,EXCEPTION,2
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,EXCEPTION,3
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,EXCEPTION,4
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,EXCEPTION,5
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,EXCEPTION,6
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,EXCEPTION,7
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,EXCEPTION,8
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,EXCEPTION,9
SUM_LARGEST_PRIME_FACTOR_NUMBER_LESS_EQUAL_N,ORIGINAL,EXCEPTION,0
SUM_LARGEST_PRIME_FACTOR_NUMBER_LESS_EQUAL_N,ORIGINAL,EXCEPTION,1
SUM_LARGEST_PRIME_FACTOR_NUMBER_LESS_EQUAL_N,ORIGINAL,EXCEPTION,2
SUM_LARGEST_PRIME_FACTOR_NUMBER_LESS_EQUAL_N,ORIGINAL,EXCEPTION,3
SUM_LARGEST_PRIME_FACTOR_NUMBER_LESS_EQUAL_N,ORIGINAL,EXCEPTION,4
SUM_LARGEST_PRIME_FACTOR_NUMBER_LESS_EQUAL_N,ORIGINAL,EXCEPTION,5
SUM_LARGEST_PRIME_FACTOR_NUMBER_LESS_EQUAL_N,ORIGINAL,EXCEPTION,6
SUM_LARGEST_PRIME_FACTOR_NUMBER_LESS_EQUAL_N,ORIGINAL,EXCEPTION,7
SUM_LARGEST_PRIME_FACTOR_NUMBER_LESS_EQUAL_N,ORIGINAL,EXCEPTION,8
SUM_LARGEST_PRIME_FACTOR_NUMBER_LESS_EQUAL_N,ORIGINAL,EXCEPTION,9
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,EXCEPTION,0
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,EXCEPTION,1
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,EXCEPTION,2
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,EXCEPTION,3
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,EXCEPTION,4
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,EXCEPTION,5
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,EXCEPTION,6
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,EXCEPTION,7
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,EXCEPTION,8
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,EXCEPTION,9
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,EXCEPTION,0
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,EXCEPTION,1
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,EXCEPTION,2
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,EXCEPTION,3
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,EXCEPTION,4
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,EXCEPTION,5
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,EXCEPTION,6
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,EXCEPTION,7
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,EXCEPTION,8
BREAKING_NUMBER_FIRST_PART_INTEGRAL_DIVISION_SECOND_POWER_10,ORIGINAL,EXCEPTION,9
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,EXCEPTION,0
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,EXCEPTION,1
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,EXCEPTION,2
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,EXCEPTION,3
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,EXCEPTION,4
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,EXCEPTION,5
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,EXCEPTION,6
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,EXCEPTION,7
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,EXCEPTION,8
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,EXCEPTION,9
COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1,ORIGINAL,EXCEPTION,0
COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1,ORIGINAL,EXCEPTION,1
COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1,ORIGINAL,EXCEPTION,2
COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1,ORIGINAL,EXCEPTION,3
COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1,ORIGINAL,EXCEPTION,4
COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1,ORIGINAL,EXCEPTION,5
COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1,ORIGINAL,EXCEPTION,6
COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1,ORIGINAL,EXCEPTION,7
COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1,ORIGINAL,EXCEPTION,8
COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1,ORIGINAL,EXCEPTION,9
DOUBLE_FACTORIAL_1,ORIGINAL,46764808100261091644698061863195655483083859821779272859648000000000,0
DOUBLE_FACTORIAL_1,ORIGINAL,1961990553600,1
DOUBLE_FACTORIAL_1,ORIGINAL,3,2
DOUBLE_FACTORIAL_1,ORIGINAL,81749606400,3
DOUBLE_FACTORIAL_1,ORIGINAL,157952079428395476360490147277859375,4
DOUBLE_FACTORIAL_1,ORIGINAL,2,5
DOUBLE_FACTORIAL_1,ORIGINAL,46764808100261091644698061863195655483083859821779272859648000000000,6
DOUBLE_FACTORIAL_1,ORIGINAL,42849873690624000,7
DOUBLE_FACTORIAL_1,ORIGINAL,63777066403145711616000,8
DOUBLE_FACTORIAL_1,ORIGINAL,2,9
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,EXCEPTION,0
