class,mutant,test_index,result_java,result_python,equal_results
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,4,6.0,6.0,True
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,5,64.0,64.0,True
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,6,53.0,53.0,True
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,7,53.0,53.0,True
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,8,71.0,71.0,True
DISTRIBUTING_M_ITEMS_CIRCLE_SIZE_N_STARTING_K_TH_POSITION,ORIGINAL,9,9.0,9.0,True
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY,ORIGINAL,0,-1.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY,ORIGINAL,1,921984.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY,ORIGINAL,2,-1.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY,ORIGINAL,3,931491.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY,ORIGINAL,4,69440.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY,ORIGINAL,5,1.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY,ORIGINAL,6,230400.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY,ORIGINAL,7,740880.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY,ORIGINAL,8,0.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY,ORIGINAL,9,477360.0,NA,False
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_1,ORIGINAL,0,18.0,18.0,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_1,ORIGINAL,1,32768.0,32768.0,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_1,ORIGINAL,2,32768.0,32768.0,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_1,ORIGINAL,3,32768.0,32768.0,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_1,ORIGINAL,4,64.0,64.0,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_1,ORIGINAL,5,31744.0,31744.0,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_1,ORIGINAL,6,13824.0,13824.0,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_1,ORIGINAL,7,19683.0,19683.0,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_1,ORIGINAL,8,2744.0,2744.0,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES_1,ORIGINAL,9,80.0,80.0,True
TAIL_RECURSION_FIBONACCI,ORIGINAL,0,158.0,158.0,True
TAIL_RECURSION_FIBONACCI,ORIGINAL,1,-1109828016.0,197627515330128.0,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,2,687154842.0,6.181288313453841e+20,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,3,1162709478.0,7.002545719433879e+16,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,4,1298950078.0,31625143150526.0,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,5,-707099832.0,1.7207851103610806e+18,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,6,-1060830317.0,1235889750931.0,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,7,-653269027.0,17857820747741.0,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,8,1693174728.0,461254675400.0,False
TAIL_RECURSION_FIBONACCI,ORIGINAL,9,-1265913835.0,6.532387970229187e+18,False
MAXIMUM_XOR_VALUE_MATRIX,ORIGINAL,0,126.0,NA,False
MAXIMUM_XOR_VALUE_MATRIX,ORIGINAL,1,126.0,NA,False
MAXIMUM_XOR_VALUE_MATRIX,ORIGINAL,2,1.0,NA,False
MAXIMUM_XOR_VALUE_MATRIX,ORIGINAL,3,126.0,NA,False
MAXIMUM_XOR_VALUE_MATRIX,ORIGINAL,4,92.0,NA,False
MAXIMUM_XOR_VALUE_MATRIX,ORIGINAL,5,1.0,NA,False
MAXIMUM_XOR_VALUE_MATRIX,ORIGINAL,6,127.0,NA,False
MAXIMUM_XOR_VALUE_MATRIX,ORIGINAL,7,122.0,NA,False
MAXIMUM_XOR_VALUE_MATRIX,ORIGINAL,8,1.0,NA,False
MAXIMUM_XOR_VALUE_MATRIX,ORIGINAL,9,125.0,NA,False
MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY,ORIGINAL,0,3035.0,NA,False
MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY,ORIGINAL,1,592.0,NA,False
MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY,ORIGINAL,2,392.0,NA,False
MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY,ORIGINAL,3,10714.0,NA,False
MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY,ORIGINAL,4,7026.0,NA,False
MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY,ORIGINAL,5,19.0,NA,False
MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY,ORIGINAL,6,5149.0,NA,False
MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY,ORIGINAL,7,4226.0,NA,False
MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY,ORIGINAL,8,46.0,NA,False
MAXIMUM_SUM_IARRI_AMONG_ROTATIONS_GIVEN_ARRAY,ORIGINAL,9,16847.0,NA,False
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,0,7.0,NA,False
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,1,2.0,NA,False
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,2,13.0,NA,False
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,3,13.0,NA,False
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,4,11.0,NA,False
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,5,5.0,NA,False
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,6,5.0,NA,False
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,7,37.0,NA,False
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,8,13.0,NA,False
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,9,5.0,NA,False
COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME,ORIGINAL,0,30.0,NA,False
COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME,ORIGINAL,1,4.0,NA,False
COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME,ORIGINAL,2,1.0,NA,False
COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME,ORIGINAL,3,1.0,NA,False
COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME,ORIGINAL,4,37.0,NA,False
COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME,ORIGINAL,5,16.0,NA,False
COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME,ORIGINAL,6,33.0,NA,False
COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME,ORIGINAL,7,27.0,NA,False
COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME,ORIGINAL,8,2.0,NA,False
COUNT_NUMBER_WAYS_REACH_GIVEN_SCORE_GAME,ORIGINAL,9,10.0,NA,False
CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT,ORIGINAL,0,true,NA,False
CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT,ORIGINAL,1,true,NA,False
CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT,ORIGINAL,2,false,NA,False
CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT,ORIGINAL,3,false,NA,False
CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT,ORIGINAL,4,true,NA,False
CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT,ORIGINAL,5,true,NA,False
CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT,ORIGINAL,6,false,NA,False
CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT,ORIGINAL,7,false,NA,False
CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT,ORIGINAL,8,true,NA,False
CHECK_IF_A_NUMBER_IS_JUMBLED_OR_NOT,ORIGINAL,9,false,NA,False
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,0,85.0,85.0,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,1,101.0,101.0,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,2,71.0,71.0,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,3,74.0,74.0,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,4,93.0,93.0,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,5,66.0,66.0,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,6,85.0,85.0,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,7,11.0,11.0,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,8,6.0,6.0,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,9,96.0,96.0,True
CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING,ORIGINAL,0,2176.0,NA,False
CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING,ORIGINAL,1,368.0,NA,False
CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING,ORIGINAL,2,1.0,NA,False
CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING,ORIGINAL,3,-734885356.0,NA,False
CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING,ORIGINAL,4,6272.0,NA,False
CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING,ORIGINAL,5,4.0,NA,False
CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING,ORIGINAL,6,-303.0,NA,False
CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING,ORIGINAL,7,5670.0,NA,False
CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING,ORIGINAL,8,0.0,NA,False
CALCULATE_MAXIMUM_VALUE_USING_SIGN_TWO_NUMBERS_STRING,ORIGINAL,9,66.0,NA,False
MINIMUM_COST_MAKE_ARRAY_SIZE_1_REMOVING_LARGER_PAIRS,ORIGINAL,0,24.0,NA,False
MINIMUM_COST_MAKE_ARRAY_SIZE_1_REMOVING_LARGER_PAIRS,ORIGINAL,1,0.0,NA,False
MINIMUM_COST_MAKE_ARRAY_SIZE_1_REMOVING_LARGER_PAIRS,ORIGINAL,2,0.0,NA,False
MINIMUM_COST_MAKE_ARRAY_SIZE_1_REMOVING_LARGER_PAIRS,ORIGINAL,3,110.0,NA,False
MINIMUM_COST_MAKE_ARRAY_SIZE_1_REMOVING_LARGER_PAIRS,ORIGINAL,4,-2200.0,NA,False
MINIMUM_COST_MAKE_ARRAY_SIZE_1_REMOVING_LARGER_PAIRS,ORIGINAL,5,0.0,NA,False
MINIMUM_COST_MAKE_ARRAY_SIZE_1_REMOVING_LARGER_PAIRS,ORIGINAL,6,27.0,NA,False
MINIMUM_COST_MAKE_ARRAY_SIZE_1_REMOVING_LARGER_PAIRS,ORIGINAL,7,-1584.0,NA,False
MINIMUM_COST_MAKE_ARRAY_SIZE_1_REMOVING_LARGER_PAIRS,ORIGINAL,8,0.0,NA,False
MINIMUM_COST_MAKE_ARRAY_SIZE_1_REMOVING_LARGER_PAIRS,ORIGINAL,9,63.0,NA,False
PROGRAM_OCTAL_DECIMAL_CONVERSION,ORIGINAL,0,31.0,NA,False
PROGRAM_OCTAL_DECIMAL_CONVERSION,ORIGINAL,1,21.0,NA,False
PROGRAM_OCTAL_DECIMAL_CONVERSION,ORIGINAL,2,51.0,NA,False
PROGRAM_OCTAL_DECIMAL_CONVERSION,ORIGINAL,3,54.0,NA,False
PROGRAM_OCTAL_DECIMAL_CONVERSION,ORIGINAL,4,26.0,NA,False
PROGRAM_OCTAL_DECIMAL_CONVERSION,ORIGINAL,5,5.0,NA,False
PROGRAM_OCTAL_DECIMAL_CONVERSION,ORIGINAL,6,33.0,NA,False
PROGRAM_OCTAL_DECIMAL_CONVERSION,ORIGINAL,7,66.0,NA,False
PROGRAM_OCTAL_DECIMAL_CONVERSION,ORIGINAL,8,44.0,NA,False
PROGRAM_OCTAL_DECIMAL_CONVERSION,ORIGINAL,9,5.0,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,0,1.0,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,1,4.0,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,2,160.0,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,3,1.0,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,4,1.0,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,5,609.0,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,6,1.0,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,7,1.0,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,8,91.0,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,9,1.0,NA,False
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,0,7.0,NA,False
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,1,0.0,NA,False
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,2,6.0,NA,False
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,3,1.0,NA,False
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,4,8.0,NA,False
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,5,5.0,NA,False
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,6,1.0,NA,False
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,7,3.0,NA,False
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,8,1.0,NA,False
FIND_UNIT_DIGIT_X_RAISED_POWER_Y_1,ORIGINAL,9,1.0,NA,False
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,0,false,False,True
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,1,false,False,True
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,2,true,True,True
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,3,false,False,True
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,4,true,True,True
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,5,false,False,True
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,6,true,True,True
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,7,false,False,True
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,8,false,False,True
EULERS_CRITERION_CHECK_IF_SQUARE_ROOT_UNDER_MODULO_P_EXISTS,ORIGINAL,9,false,False,True
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,0,1.0,NA,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,1,9.0,NA,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,2,30.0,NA,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,3,1.0,NA,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,4,0.0,NA,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,5,2.0,NA,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,6,0.0,NA,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,7,4.0,NA,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,8,13.0,NA,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,9,1.0,NA,False
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,0,19.0,19.0,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,1,19.0,19.0,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,2,26.0,26.0,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,3,20.0,20.0,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,4,8.0,8.0,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,5,24.0,24.0,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,6,0.0,0.0,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,7,32.0,32.0,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,8,28.0,28.0,True
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,9,0.0,0.0,True
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,0,1.0,1.0,True
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,1,1.0,1.0,True
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,2,1.0,1.0,True
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,3,3.0,3.0,True
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,4,2.0,2.0,True
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,5,3.0,3.0,True
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,6,4.0,4.0,True
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,7,2.0,2.0,True
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,8,1.0,1.0,True
POSITION_OF_RIGHTMOST_SET_BIT_1,ORIGINAL,9,1.0,1.0,True
MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME,ORIGINAL,0,3.0,NA,False
MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME,ORIGINAL,1,4.0,NA,False
MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME,ORIGINAL,2,2.0,NA,False
MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME,ORIGINAL,3,3.0,NA,False
MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME,ORIGINAL,4,5.0,NA,False
MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME,ORIGINAL,5,11.0,NA,False
MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME,ORIGINAL,6,5.0,NA,False
MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME,ORIGINAL,7,6.0,NA,False
MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME,ORIGINAL,8,13.0,NA,False
MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME,ORIGINAL,9,4.0,NA,False
FIND_A_ROTATION_WITH_MAXIMUM_HAMMING_DISTANCE,ORIGINAL,0,12.0,NA,False
FIND_A_ROTATION_WITH_MAXIMUM_HAMMING_DISTANCE,ORIGINAL,1,0.0,NA,False
FIND_A_ROTATION_WITH_MAXIMUM_HAMMING_DISTANCE,ORIGINAL,2,2.0,NA,False
FIND_A_ROTATION_WITH_MAXIMUM_HAMMING_DISTANCE,ORIGINAL,3,0.0,NA,False
FIND_A_ROTATION_WITH_MAXIMUM_HAMMING_DISTANCE,ORIGINAL,4,2.0,NA,False
FIND_A_ROTATION_WITH_MAXIMUM_HAMMING_DISTANCE,ORIGINAL,5,8.0,NA,False
FIND_A_ROTATION_WITH_MAXIMUM_HAMMING_DISTANCE,ORIGINAL,6,15.0,NA,False
FIND_A_ROTATION_WITH_MAXIMUM_HAMMING_DISTANCE,ORIGINAL,7,14.0,NA,False
FIND_A_ROTATION_WITH_MAXIMUM_HAMMING_DISTANCE,ORIGINAL,8,4.0,NA,False
FIND_A_ROTATION_WITH_MAXIMUM_HAMMING_DISTANCE,ORIGINAL,9,2.0,NA,False
MAXIMUM_PRODUCT_SUBSET_ARRAY,ORIGINAL,0,1364.0,NA,False
MAXIMUM_PRODUCT_SUBSET_ARRAY,ORIGINAL,1,0.0,NA,False
MAXIMUM_PRODUCT_SUBSET_ARRAY,ORIGINAL,2,1.0,NA,False
MAXIMUM_PRODUCT_SUBSET_ARRAY,ORIGINAL,3,-715972608.0,NA,False
MAXIMUM_PRODUCT_SUBSET_ARRAY,ORIGINAL,4,-526008320.0,NA,False
MAXIMUM_PRODUCT_SUBSET_ARRAY,ORIGINAL,5,1.0,NA,False
MAXIMUM_PRODUCT_SUBSET_ARRAY,ORIGINAL,6,-694248992.0,NA,False
MAXIMUM_PRODUCT_SUBSET_ARRAY,ORIGINAL,7,-38347922.0,NA,False
MAXIMUM_PRODUCT_SUBSET_ARRAY,ORIGINAL,8,1.0,NA,False
MAXIMUM_PRODUCT_SUBSET_ARRAY,ORIGINAL,9,402653184.0,NA,False
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,0,true,NA,False
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,1,false,NA,False
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,2,true,NA,False
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,3,false,NA,False
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,4,false,NA,False
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,5,false,NA,False
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,6,false,NA,False
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,7,false,NA,False
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,8,true,NA,False
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,9,false,NA,False
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,0,2016.0,NA,False
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,1,1035.0,NA,False
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,2,741.0,NA,False
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,3,3403.0,NA,False
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,4,120.0,NA,False
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,5,231.0,NA,False
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,6,3003.0,NA,False
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,7,2701.0,NA,False
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,8,4753.0,NA,False
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N,ORIGINAL,9,1431.0,NA,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING,ORIGINAL,0,2.0,NA,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING,ORIGINAL,1,4.0,NA,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING,ORIGINAL,2,1.0,NA,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING,ORIGINAL,3,3.0,NA,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING,ORIGINAL,4,10.0,NA,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING,ORIGINAL,5,2.0,NA,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING,ORIGINAL,6,2.0,NA,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING,ORIGINAL,7,6.0,NA,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING,ORIGINAL,8,0.0,NA,False
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING,ORIGINAL,9,9.0,NA,False
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,0,34.0,67.0,False
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,1,21.0,47.0,False
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,2,34.0,19.0,False
FIND_FIRST_NATURAL_NUMBER_WHOSE_FACTORIAL_DIVISIBLE_X,ORIGINAL,3,34.0,89.0,False
